StartTime,Proto,SrcAddr,Sport,DstAddr,Dport,TotPkts,TotBytes,State,Label
83199,659286,222.1.159.202,2335,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,661040,222.40.140.54,1654,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,661114,222.114.148.6,389,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,661866,222.91.131.163,2742,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,661940,222.82.81.100,2891,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,664679,222.250.215.151,8376,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,664761,222.83.125.92,4461,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,666162,222.219.123.184,3609,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,666277,222.221.140.227,4063,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,669527,222.230.27.172,7361,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,669667,222.187.233.206,1144,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,669742,222.137.51.14,5849,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,670561,222.128.26.246,4783,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,673898,222.67.34.111,5597,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,674017,222.0.107.79,7351,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,674091,222.203.20.222,6274,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,678452,222.213.30.210,5548,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,678533,222.108.91.90,1823,192.168.0.13,rtsp,3,302,ACC,Malicious
83199,678606,222.30.5.239,7341,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,678680,222.193.4.87,7011,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,680370,222.91.97.145,1453,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,686016,222.250.235.236,2866,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,686135,222.21.64.19,3129,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,686209,222.24.207.144,2742,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,686282,222.2.30.130,7094,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,686472,222.14.64.75,6722,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,686546,222.226.187.25,1114,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,687585,222.196.3.22,1863,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,688486,222.140.107.71,8012,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,689254,222.156.99.198,1069,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,690381,222.130.126.161,8747,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,693617,222.46.95.22,4234,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,693699,222.204.195.89,5388,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,693773,222.223.153.237,7685,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,696518,222.254.98.120,7917,192.168.0.13,rtsp,3,302,ACC,Malicious
83199,696598,222.219.27.241,4394,192.168.0.13,rtsp,3,298,ACC,Malicious
83199,696672,222.5.192.54,5948,192.168.0.13,rtsp,3,310,ACC,Malicious
83199,699388,222.245.30.76,2496,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,704913,222.36.128.13,759,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,705032,222.90.106.107,3481,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,705106,222.89.189.63,566,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,705179,222.223.248.241,3268,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,705252,222.193.165.52,8431,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,705399,222.168.189.234,8927,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,707406,222.166.66.29,5277,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,707480,222.207.101.33,7789,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,710674,222.53.161.42,3335,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,710752,222.207.128.92,7328,192.168.0.13,rtsp,3,302,ACC,Malicious
83199,710822,222.0.19.43,2225,192.168.0.13,rtsp,3,302,ACC,Malicious
83199,710895,222.56.73.147,7666,192.168.0.13,rtsp,3,314,ACC,Malicious
83199,713779,222.78.168.182,7351,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,713855,222.114.73.55,4555,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,713929,222.239.154.29,2138,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,720624,222.222.87.21,5452,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,720706,222.8.89.129,7217,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,720779,222.84.89.162,6399,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,720852,222.202.15.48,6898,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,720926,222.93.204.224,1011,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,721752,222.101.38.248,7538,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,723444,222.230.94.224,5325,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,726866,222.13.23.113,1026,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,727011,222.54.169.8,2372,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,727091,222.80.48.238,3076,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,728709,222.10.160.232,1829,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,728857,222.76.59.39,5785,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,731243,222.197.151.208,4083,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,731359,222.172.156.138,7683,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,734420,222.20.243.197,2252,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,735307,222.205.102.81,4429,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,735382,222.217.107.254,579,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,737636,222.205.105.208,2484,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,738458,222.221.117.36,8934,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,738532,222.211.86.71,6849,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,741389,222.141.168.95,3714,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,741509,222.65.194.59,3441,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,744126,222.4.104.181,5965,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,744209,222.168.231.47,3263,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,747279,222.184.176.158,6565,192.168.0.13,rtsp,3,302,ACC,Malicious
83199,747363,222.7.243.81,http-*,192.168.0.13,rtsp,3,302,ACC,Malicious
83199,747439,222.190.92.213,1046,192.168.0.13,rtsp,3,302,ACC,Malicious
83199,747513,222.29.166.181,6805,192.168.0.13,rtsp,3,310,ACC,Malicious
83199,748631,222.97.62.6,6122,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,755765,222.247.196.124,3311,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,755884,222.237.242.0,2521,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,755963,222.144.156.2,8134,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,756040,222.29.16.138,69,192.168.0.13,rtsp,1,98,REQ,Malicious
83199,756186,222.221.98.214,8762,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,756262,222.245.105.155,7466,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,758690,222.161.232.226,7595,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,758766,222.208.247.251,8041,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,758840,222.89.142.45,481,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,764324,222.58.102.215,5689,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,764443,222.173.153.128,6971,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,764520,222.32.240.31,4228,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,764595,222.43.122.55,3301,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,765313,222.42.221.210,6333,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,768666,222.78.3.90,4061,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,768788,222.230.96.55,4238,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,770678,222.14.129.105,2485,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,770754,222.159.153.163,2473,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,770829,222.32.38.71,2904,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,773356,222.57.247.177,3538,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,775137,222.128.191.54,8177,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,775255,222.88.189.237,216,192.168.0.13,rtsp,1,98,REQ,Malicious
83199,775329,222.147.85.88,148,192.168.0.13,rtsp,1,102,REQ,Malicious
83199,777173,222.1.223.249,2859,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,777248,222.7.0.7,7923,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,782578,222.105.192.105,8125,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,782697,222.236.97.252,6534,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,782771,222.81.150.202,6022,192.168.0.13,rtsp,1,98,REQ,Malicious
83199,782844,222.197.163.179,6485,192.168.0.13,rtsp,1,102,REQ,Malicious
83199,783544,222.95.180.115,5887,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,785032,222.15.84.134,5109,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,786428,192.168.0.13,rtsp,222.197.163.179,6421,1,110,ACC,Malicious
83199,787572,222.230.141.67,7617,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,790482,222.226.83.208,5575,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,790601,222.45.106.84,1446,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,790676,222.71.14.48,6536,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,790754,222.43.154.195,5794,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,791449,222.248.74.157,339,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,795510,222.243.63.191,3977,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,795593,222.41.102.163,7804,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,795669,222.73.43.207,8779,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,795747,222.6.108.9,2131,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,797247,222.226.175.206,7337,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,798447,222.172.105.221,4749,192.168.0.13,rtsp,3,302,ACC,Malicious
83199,798523,222.6.157.127,627,192.168.0.13,rtsp,3,310,ACC,Malicious
83199,799459,222.0.133.177,7313,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,802879,222.247.61.188,5332,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,802957,222.42.248.46,6379,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,803030,222.190.34.118,8363,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,806440,222.81.33.252,2029,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,813644,222.151.188.70,3384,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,814244,192.168.0.13,rtsp,222.167.65.21,6271,1,106,ACC,Malicious
83199,814430,192.168.0.13,rtsp,222.34.205.101,7124,1,102,ACC,Malicious
83199,814556,192.168.0.13,rtsp,222.114.237.249,2182,1,106,ACC,Malicious
83199,818326,192.168.0.13,rtsp,222.66.89.70,3201,1,102,ACC,Malicious
83199,818443,192.168.0.13,rtsp,222.191.140.86,6301,1,102,ACC,Malicious
83199,818517,192.168.0.13,rtsp,222.122.124.49,1881,1,102,ACC,Malicious
83199,818590,192.168.0.13,rtsp,222.17.202.20,15,1,102,ACC,Malicious
83199,818674,192.168.0.13,rtsp,222.84.198.71,4959,1,102,ACC,Malicious
83199,820970,222.130.16.120,2902,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,821089,222.160.245.233,3021,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,821163,222.127.170.26,5042,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,821236,222.184.62.144,7074,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,821310,222.91.121.39,5091,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,821384,222.53.119.180,1295,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,823760,222.4.88.43,2633,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,823844,222.122.196.55,8262,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,823918,222.36.126.55,5007,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,823991,222.195.230.205,124,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,825308,222.180.160.161,467,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,826054,222.200.219.156,8589,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,827814,222.147.52.252,5944,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,828626,222.44.100.173,8816,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,828701,222.143.113.218,6809,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,831590,222.17.183.67,2762,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,832344,222.13.80.124,2855,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,832419,222.128.202.155,6537,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,838454,222.188.249.48,679,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,838538,222.148.52.27,5751,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,838612,222.144.116.125,5976,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,838685,222.171.152.6,3667,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,838758,222.207.120.113,5002,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,838831,222.241.103.182,3639,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,839532,222.227.185.39,424,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,841231,222.71.231.146,4546,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,841315,222.207.73.72,3362,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,844832,222.126.83.13,2154,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,844914,222.178.147.158,8793,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,846164,222.227.116.84,8964,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,846282,222.57.202.232,2085,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,848616,222.176.51.237,3806,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,848693,222.73.115.27,3156,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,848767,222.54.29.107,6175,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,851155,222.183.94.162,4677,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,851273,222.117.139.17,7026,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,858864,222.185.222.216,6036,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,859087,222.230.39.200,6466,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,859162,222.124.220.202,3993,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,859235,222.57.248.179,2769,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,859308,222.19.78.26,3041,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,859381,222.32.41.64,2743,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,859452,222.118.136.114,2391,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,859523,222.144.154.94,3924,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,862630,222.49.213.171,5785,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,862752,222.249.112.32,1878,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,866861,222.25.245.202,5332,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,866988,222.4.34.212,3923,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,867062,222.247.159.179,6398,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,867135,222.75.0.69,7216,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,867208,222.112.186.22,6556,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,870937,222.20.204.95,4532,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,871821,222.149.126.182,5679,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,871897,222.10.18.208,1154,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,871968,222.131.224.154,2435,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,872040,222.207.47.206,6065,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,874903,222.205.184.93,1966,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,874978,222.66.126.119,6931,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,875050,222.240.29.245,8732,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,878662,222.236.140.97,2614,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,878782,222.194.133.155,4266,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,879964,222.231.206.202,3869,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,880084,222.11.81.108,572,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,881154,222.215.246.217,5967,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,883648,222.198.193.91,6167,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,883726,222.39.78.188,4698,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,883800,222.196.109.64,6147,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,887261,222.191.149.35,6672,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,888467,222.96.165.195,738,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,888546,222.115.217.236,6981,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,888629,222.181.253.220,5949,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,888756,222.29.192.185,8474,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,889789,222.9.151.148,8072,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,891958,222.97.220.61,2129,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,892037,222.39.60.159,1741,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,896278,222.17.146.184,7371,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,896357,222.146.236.240,6088,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,896431,222.194.194.69,1358,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,896575,222.175.32.118,6831,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,899142,222.249.106.205,7194,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,899216,222.12.165.199,5738,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,899286,222.224.50.130,3664,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,900665,222.199.136.2,5108,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,901753,222.100.121.56,7493,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,903284,222.21.200.81,1554,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,904802,222.175.29.146,2478,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,904880,222.208.58.33,5605,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,908898,222.163.5.168,7526,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,910097,222.100.0.33,6878,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,910173,222.77.46.168,8789,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,910244,222.158.176.195,3331,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,911166,222.205.154.224,3686,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,911237,222.128.150.158,2159,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,915900,222.185.26.215,6479,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,915975,222.35.145.44,1578,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,916046,222.141.172.131,7685,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,916823,222.65.124.211,6383,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,916903,222.176.119.204,8772,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,923040,222.69.112.124,2676,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,923116,222.162.40.164,7813,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,923185,222.69.61.1,3229,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,923256,222.230.81.153,8432,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,923328,222.253.112.223,7099,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,923400,222.216.217.159,4203,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,926386,222.97.228.114,2025,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,926462,222.230.9.219,2509,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,928454,222.91.207.196,1306,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,928529,222.92.211.165,8484,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,931395,222.190.22.81,6059,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,931471,222.128.137.141,8712,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,934122,222.238.4.232,2809,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,934197,222.59.38.201,105,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,934268,222.195.144.173,4339,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,934340,222.144.239.11,3979,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,936712,222.194.168.128,4156,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,936785,222.177.104.171,7706,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,936855,222.147.224.106,59,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,941132,222.192.162.252,8615,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,941208,222.182.231.146,1552,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,941434,222.100.26.111,8184,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,941507,222.83.93.95,3404,192.168.0.13,rtsp,1,102,REQ,Malicious
83199,943559,222.118.167.188,488,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,943642,222.244.187.164,3144,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,944742,198.168.0.13,0,222.83.93.95,0,1,110,INT,Malicious
83199,946818,222.185.104.152,7155,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,946897,222.28.222.239,4508,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,947617,222.17.203.143,8806,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,950773,222.22.235.151,3206,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,950856,222.164.161.18,3073,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,950930,222.13.39.126,7337,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,952951,222.140.196.210,8123,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,953031,222.208.49.227,1297,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,954995,222.44.228.189,2537,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,955971,222.13.35.67,8005,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,962438,222.161.219.138,4741,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,962517,222.192.168.181,8049,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,962591,222.137.165.30,1479,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,965242,222.142.49.230,6352,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,965322,222.13.126.80,5008,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,965466,222.48.2.58,288,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,965539,222.223.43.255,3945,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,965611,222.246.54.136,5292,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,967475,222.135.49.176,87,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,967555,222.106.179.121,7958,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,970087,222.8.90.157,1305,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,970224,222.174.253.74,8582,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,970299,222.85.100.26,5359,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,972445,222.33.86.145,3026,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,972518,222.73.171.33,1886,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,974022,222.87.29.7,3239,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,974721,222.247.174.51,4444,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,976404,222.103.187.101,5006,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,976481,222.162.158.244,3871,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,978637,222.141.253.157,3669,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,978763,222.42.214.241,127,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,981109,222.177.150.23,5475,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,982494,222.43.227.255,7318,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,982568,222.149.31.76,8761,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,983027,192.168.0.13,0,222.42.214.241,0,1,110,INT,Malicious
83199,985639,222.207.7.241,6644,192.168.0.13,rtsp,2,204,ACC,Malicious
83199,985713,222.194.88.158,769,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,985784,222.106.167.177,1814,192.168.0.13,rtsp,2,200,ACC,Malicious
83199,985855,222.7.88.47,1299,192.168.0.13,rtsp,2,208,ACC,Malicious
83199,988953,222.87.89.250,4503,192.168.0.13,rtsp,2,204,ACC,Malicious
